time,ax,ay,az,aT
17.3910,12.5570,1.1854,0.4483,12.621
17.3980,13.3681,2.0225,0.6803,13.537
17.3990,14.5093,2.6714,0.9819,14.786
17.4000,15.9662,3.0571,1.6117,16.336
17.4020,17.5322,3.1331,2.0233,17.925
17.4060,18.5371,2.6049,2.1468,18.842
17.4080,17.9775,1.8534,2.0636,18.190
17.4150,15.7268,1.3209,1.8033,15.885
17.4160,13.6345,1.1761,2.1254,13.849
17.4260,11.5309,1.4389,2.1477,11.817
17.4350,10.2401,1.8617,1.6165,10.533
17.5060,9.5766,2.2724,1.0608,9.900
17.5090,10.1990,2.6270,0.8429,10.566
17.5100,11.9301,2.6281,0.7238,12.238
17.5120,13.3942,2.6000,0.8533,13.671
17.5140,14.2256,2.9601,1.0777,14.570
17.5150,14.4910,3.1375,0.9123,14.855
17.5160,14.2588,2.9725,0.2068,14.567
17.5200,13.5844,2.5250,-0.4490,13.824
17.5820,12.5076,1.8639,-0.9142,12.679
17.5850,11.6193,0.9248,-1.2825,11.726
17.5900,11.0996,-0.2171,-1.6396,11.222
17.5930,10.5466,-1.2280,-2.0098,10.806
17.5950,10.2365,-2.2384,-2.1643,10.700
17.5960,9.9988,-2.9193,-1.8962,10.587
17.5980,9.6909,-3.4007,-1.2340,10.344
17.5990,9.3830,-3.6266,-0.5796,10.076
17.6190,8.9243,-4.1114,-0.1002,9.826
17.6350,8.2326,-4.6704,0.0057,9.465
17.6360,7.1590,-5.4169,0.1515,8.979
17.6370,5.7222,-6.0266,-0.0368,8.311
17.6960,4.2251,-6.5498,-0.5620,7.815
17.6990,3.0887,-6.8878,-0.5760,7.571
17.7010,2.2176,-7.0572,-0.4634,7.412
17.7030,1.3520,-7.2043,-0.2268,7.334
17.7080,0.5937,-7.1074,0.0200,7.132
17.7100,0.1832,-7.0430,0.1845,7.048
17.7120,0.1490,-7.6231,0.1555,7.626
17.7190,-0.2060,-8.0839,0.1556,8.088
17.7350,-0.8343,-8.5551,0.1321,8.597
17.7370,-1.4587,-8.9405,0.0988,9.059
17.8200,-1.9203,-9.2620,-0.1792,9.461
17.8280,-2.3703,-9.8934,-0.5012,10.186
17.8310,-2.9392,-10.3463,-0.6185,10.773
17.8330,-3.6995,-10.4146,-0.2880,11.056
17.8350,-4.2892,-10.3757,0.7456,11.252
17.8390,-5.0645,-10.0891,2.3405,11.529
17.8410,-5.8853,-10.0794,3.2017,12.103
17.8450,-6.7541,-10.1468,3.5706,12.701
17.8460,-7.7461,-9.9674,3.1116,13.001
17.8480,-8.4330,-9.9222,2.3908,13.239
17.8510,-8.9401,-9.8461,1.5048,13.384
17.8560,-9.7005,-9.6039,0.7440,13.671
17.8690,-10.3902,-9.4213,0.3905,14.031
17.8860,-11.1090,-9.3682,0.2680,14.534
17.8880,-11.9163,-9.2400,0.7955,15.100
17.9760,-12.3142,-9.3024,1.7541,15.532
17.9790,-11.7925,-10.5501,1.9040,15.937
17.9810,-10.6312,-12.2156,0.6330,16.206
17.9830,-10.9483,-12.5626,-0.9014,16.688
17.9850,-12.3896,-11.8934,-0.7330,17.190
17.9890,-13.4185,-12.0325,0.8816,18.045
17.9910,-13.8023,-12.4857,2.7221,18.810
17.9930,-12.8210,-13.1488,5.1096,19.062
17.9950,-10.8262,-14.3082,6.9409,19.238
17.9990,-8.5602,-14.8308,6.9991,18.499
18.0020,-6.2488,-14.3149,5.7377,16.640
18.0150,-4.6716,-13.7387,3.2082,14.862
18.0170,-3.5581,-13.2936,0.5487,13.772
18.0240,-2.9413,-13.0356,-1.9544,13.506
18.0350,-3.1276,-12.7145,-3.9634,13.680
18.0450,-3.6838,-12.5418,-5.1665,14.056
18.1330,-4.5896,-12.2287,-5.6164,14.218
18.1360,-5.7463,-11.7341,-4.9390,13.968
18.1410,-6.3832,-11.3642,-3.1172,13.402
18.1450,-6.6575,-11.1661,-1.1229,13.049
18.1470,-6.9585,-10.5990,0.8427,12.707
18.1480,-6.9942,-9.6996,2.4018,12.197
18.1490,-6.3391,-9.0536,3.2372,11.517
18.1500,-5.2173,-8.4656,3.0471,10.401
18.1520,-3.6989,-8.0385,1.9507,9.061
18.1530,-2.0965,-7.5365,0.0883,7.823
18.1560,-0.7684,-6.9550,-2.0334,7.287
18.1780,0.3559,-6.6324,-3.7781,7.641
18.1790,0.9971,-6.5205,-5.3015,8.463
18.2530,0.9916,-6.2787,-5.8857,8.663
18.2560,0.7219,-5.7047,-5.2524,7.788
18.2590,1.2498,-5.5399,-4.3561,7.157
18.2600,2.0468,-5.4518,-3.7325,6.917
18.2610,2.6149,-5.1976,-3.1423,6.613
18.2630,3.0098,-4.9090,-2.0416,6.109
18.2630,3.2331,-4.6376,-1.3034,5.802
18.2640,3.7750,-4.3015,-0.5432,5.749
18.2670,4.6790,-4.1939,-0.2014,6.287
18.3070,6.1327,-4.3634,-0.2673,7.531
18.3090,7.5235,-4.2152,-0.9561,8.677
18.3100,8.6365,-3.9047,-1.8626,9.659
18.3120,9.9475,-3.3660,-2.4759,10.790
18.3180,11.2898,-2.7769,-2.5751,11.908
18.3340,12.7597,-2.0612,-2.5234,13.169
18.3360,14.0157,-1.1089,-2.1238,14.219
18.4170,15.7561,-0.3937,-1.2051,15.807
18.4200,17.8314,-0.1210,-0.1586,17.833
18.4250,19.3895,0.2761,0.6748,19.403
18.4280,19.8086,0.7094,0.7720,19.836
18.4310,18.7904,1.2610,0.3335,18.836
18.4330,17.0633,1.7252,0.0191,17.150
18.4340,15.0465,1.8850,-0.3952,15.169
18.4360,13.9537,1.6414,-0.5369,14.060
18.4370,13.3998,0.9329,-0.7918,13.456
18.4390,12.8386,0.2719,-1.2114,12.898
18.4440,11.9197,0.2759,-1.4564,12.011
18.4660,11.0985,0.6622,-2.2315,11.340
18.4680,10.5877,1.2155,-3.8566,11.334
18.5460,10.8172,1.6632,-5.6874,12.334
18.5490,12.0378,1.8815,-6.3240,13.727
18.5510,13.3838,2.0000,-5.4471,14.588
18.5520,14.5531,2.4438,-3.7409,15.224
18.5530,15.4932,2.4261,-1.9896,15.808
18.5570,15.8278,2.3180,-0.8149,16.017
18.5600,15.2196,2.0504,0.0035,15.357
18.5620,14.0948,1.4183,0.3860,14.171
18.5630,12.2638,0.3991,0.1085,12.271
18.5670,10.8804,-0.8470,-0.3066,10.918
18.5950,9.9086,-2.1210,-0.2330,10.136
18.5990,8.8748,-3.1354,0.3381,9.418
18.6000,7.9138,-3.7345,0.9533,8.802
18.6040,7.2478,-4.0651,1.6003,8.463
18.6580,6.8363,-4.2855,1.8914,8.287
18.6600,6.4238,-4.7084,1.9184,8.192
18.6630,5.9990,-5.3383,1.7625,8.221
18.6640,5.1584,-5.7917,1.8267,7.968
18.6650,4.0531,-6.0977,2.0259,7.597
18.6660,2.9792,-6.4616,2.2846,7.473
18.6820,2.1311,-6.8266,2.4728,7.567
18.6910,1.0184,-6.8988,2.7150,7.483
18.7040,0.0222,-6.8962,2.8734,7.471
18.7070,-0.8243,-7.0248,2.5411,7.516
18.7120,-1.4955,-7.2581,2.0334,7.684
18.7220,-2.2848,-7.5237,1.8491,8.077
18.7750,-2.7694,-7.9330,1.4975,8.535
18.7780,-3.2336,-8.3017,1.0719,8.974
18.7790,-3.5090,-8.5331,0.4445,9.237
18.7810,-3.6511,-8.5943,-0.1244,9.339
18.7830,-3.2125,-8.7496,-0.4889,9.334
18.7880,-2.6419,-8.9768,-0.9127,9.402
18.7950,-2.6748,-9.1602,-1.1911,9.617
18.8020,-3.1812,-9.6387,-1.0351,10.203
18.8210,-3.9219,-10.1262,-0.7765,10.887
18.8250,-4.6062,-10.6755,-0.3169,11.631
18.8330,-5.3543,-10.9836,-0.0875,12.219
18.8910,-6.8021,-10.4365,-0.0999,12.458
18.8930,-8.1884,-9.6951,0.0132,12.690
18.8940,-9.2735,-9.1978,-0.1207,13.062
18.8950,-10.1397,-8.8514,-0.3374,13.464
18.8980,-10.6926,-8.7848,-0.6641,13.854
18.9000,-10.8853,-9.2123,-1.1464,14.306
18.9750,-11.3910,-9.5108,-1.5735,14.923
18.9770,-12.1545,-9.3051,-1.9033,15.425
18.9790,-12.3400,-9.6325,-2.4342,15.843
18.9810,-10.9257,-11.0537,-3.4846,15.928
18.9830,-9.9967,-11.9735,-4.5620,16.251
18.9850,-10.6109,-11.1264,-4.8440,16.120
18.9870,-11.0854,-10.6151,-4.2272,15.920
18.9890,-11.0025,-10.9434,-3.4089,15.888
18.9950,-10.4714,-11.4812,-2.0744,15.677
19.0000,-9.1128,-12.4216,-0.4665,15.413
19.0070,-7.1028,-13.3172,0.8207,15.115
19.0180,-5.1207,-13.4819,1.7495,14.527
19.0460,-3.4820,-13.1710,1.9466,13.762
19.0480,-2.3452,-12.5735,1.5177,12.880
19.0500,-2.1758,-11.9791,0.3499,12.180
19.0520,-2.3377,-11.2468,-1.2824,11.559
19.1090,-2.2747,-10.8179,-2.8326,11.412
19.1120,-2.2637,-10.4823,-4.4454,11.609
19.1130,-2.6251,-9.9175,-5.8279,11.799
19.1150,-3.2915,-9.1738,-6.6752,11.813
19.1160,-4.0560,-8.4092,-6.8378,11.572
19.1170,-4.8498,-7.8566,-6.4151,11.243
19.1340,-5.4696,-7.2755,-5.4448,10.606
19.1380,-5.4920,-6.8454,-4.2197,9.738
19.2240,-5.1781,-6.4928,-2.8322,8.774
19.2290,-4.7457,-6.0215,-1.8922,7.897
19.2300,-4.1598,-5.8445,-1.1410,7.264
19.2310,-3.6260,-5.5792,-0.6222,6.683
19.2320,-3.0818,-5.2440,-0.2300,6.087
19.2330,-2.4695,-4.9326,-0.2220,5.521
19.2340,-1.6209,-4.6708,-0.5769,4.978
19.2350,-0.7561,-4.3559,-1.0372,4.541
19.2360,0.1264,-4.0309,-1.7760,4.407
19.2380,0.8429,-3.8198,-2.7005,4.753
19.3040,1.4681,-3.7423,-3.4661,5.308
19.3070,1.9991,-3.8343,-3.8343,5.779
19.3080,2.5761,-4.0462,-3.6621,6.035
19.3100,3.2779,-4.3524,-3.0015,6.221
19.3120,4.3282,-4.7127,-1.7286,6.628
19.3140,5.6334,-4.9619,-0.5941,7.531
19.3150,6.8024,-4.9993,0.5094,8.457
19.3320,7.9711,-5.0501,0.9113,9.480
19.3340,8.9892,-5.0982,0.9527,10.378
19.3350,9.5935,-5.1727,0.6125,10.916
19.4140,9.9735,-5.0493,0.2958,11.183
19.4160,9.9758,-5.1947,-0.0061,11.247
19.4190,9.0719,-4.3674,0.3919,10.076
19.4210,8.8180,-4.2777,1.5863,9.928
19.4250,8.8728,-3.7790,2.7131,10.018
19.4290,9.5951,-3.0804,4.1726,10.907
19.4300,10.5875,-2.1441,5.3831,12.069
19.4320,11.8416,-1.1758,5.9743,13.315
19.4330,13.3214,-0.1276,6.2358,14.709
19.4460,14.8089,0.6223,6.2758,16.096
19.4490,16.6041,0.8794,6.0766,17.703
19.4550,17.5770,1.1201,5.6176,18.487
19.4710,17.3667,2.0227,5.0323,18.194
19.5530,16.7601,3.2265,4.0934,17.552
19.5550,16.2638,4.2392,2.9869,17.070
19.5580,16.3932,4.8927,2.1615,17.244
19.5590,17.0288,5.0336,2.1321,17.885
19.5610,17.6207,4.9403,2.8547,18.521
19.5620,17.8415,4.7971,3.8241,18.867
19.5640,17.6490,4.5004,4.4346,18.746
19.5650,17.1385,3.7100,4.2351,18.040
19.5660,16.0369,2.7057,3.1912,16.574
19.5670,15.2523,1.7505,1.8936,15.469
19.5780,14.6423,0.3934,0.6135,14.660
19.5860,13.5365,-1.0262,-0.2159,13.577
19.6010,12.1542,-2.2927,-0.5960,12.383
19.6780,10.6626,-3.2753,-0.5872,11.170
19.6810,9.3362,-4.0372,-0.3476,10.178
19.6820,7.9528,-4.4353,-0.3970,9.115
19.6840,6.9429,-5.0673,-0.2712,8.600
19.6870,5.8409,-5.5733,-0.0564,8.073
19.6950,4.7552,-5.7513,0.3665,7.472
19.6960,3.9435,-5.9971,0.8229,7.225
19.6970,3.1958,-6.0847,1.3190,6.998
19.6980,2.7201,-6.0644,1.5353,6.821
19.7000,2.6523,-6.4772,1.5009,7.158
19.7030,2.6136,-6.8317,1.3416,7.437
19.7160,2.4065,-6.7402,0.8800,7.211
19.7220,2.2706,-6.8485,-0.0259,7.215
19.8070,1.9395,-6.9911,-0.8175,7.301
19.8100,1.4901,-7.2448,-1.2087,7.495
19.8110,0.8034,-7.5709,-1.0497,7.685
19.8150,0.4720,-7.9372,-0.7233,7.984
19.8170,0.4106,-8.6105,-0.1094,8.621
19.8200,0.4428,-9.3119,0.5108,9.336
19.8220,0.1706,-9.8988,0.6560,9.922
19.8230,0.1583,-10.6356,0.7520,10.663
19.8240,-0.4170,-11.2195,0.4593,11.237
19.8370,-1.2305,-11.6235,0.3412,11.693
19.8390,-2.1040,-11.9220,0.1674,12.107
19.9160,-3.0064,-12.2805,0.1954,12.645
19.9190,-4.0100,-12.7135,0.1625,13.332
19.9200,-5.2048,-13.1048,0.2159,14.102
19.9220,-6.5435,-13.0032,0.1729,14.558
19.9230,-7.6613,-12.6413,-0.3882,14.787
19.9250,-8.5112,-12.1249,-1.2127,14.863
19.9260,-9.1396,-11.6664,-2.2775,14.994
19.9270,-10.1570,-11.1730,-3.0220,15.399
19.9280,-11.6901,-10.7223,-3.1731,16.177
19.9820,-13.3901,-10.1889,-2.7073,17.042
19.9850,-14.8748,-9.4733,-1.6940,17.716
19.9860,-14.9490,-9.3509,-1.1097,17.668
19.9890,-13.1760,-10.5315,-1.1821,16.909
19.9910,-11.6432,-11.2564,-2.5630,16.396
19.9930,-11.7037,-10.1967,-3.5972,15.934
19.9950,-11.2992,-9.4583,-3.9230,15.249
20.0140,-10.0091,-9.9073,-4.2380,14.707
20.0160,-8.7805,-10.3530,-3.9709,14.144
20.0700,-7.0414,-11.0976,-3.0440,13.491
20.0720,-5.3503,-12.2813,-2.2444,13.583
20.0740,-4.0455,-12.9338,-1.2603,13.610
20.0760,-3.3933,-12.8778,-0.1794,13.319
20.0780,-3.4209,-12.2984,0.3791,12.771
20.0800,-4.0989,-11.5533,0.3369,12.263
20.0840,-4.7187,-11.3450,-0.2164,12.289
20.0980,-5.2081,-11.5341,-1.2237,12.714
20.1060,-5.7918,-11.7329,-1.8173,13.210
20.1760,-6.7521,-11.5579,-2.1709,13.561
20.1790,-7.4870,-11.3584,-2.3265,13.802
20.1810,-8.2307,-11.0184,-2.2157,13.930
20.1830,-8.6097,-10.6501,-1.7472,13.806
20.1870,-8.2529,-10.3825,-0.9350,13.296
20.1900,-7.5025,-10.0081,-0.3970,12.514
20.1960,-6.6760,-9.6016,-0.2107,11.696
20.1970,-5.9070,-9.3019,-0.3691,11.025
20.2160,-5.0010,-8.9079,-0.6638,10.237
20.2180,-3.7093,-8.5837,-1.3218,9.444
20.2200,-2.3829,-8.2587,-2.2704,8.890
20.2950,-1.1459,-7.9193,-3.2273,8.628
20.2980,-0.0614,-7.6614,-4.3021,8.787
20.2990,0.8667,-7.2989,-5.0595,8.923
20.3000,1.7904,-7.1122,-5.5303,9.186
20.3020,2.8342,-7.1118,-5.6920,9.540
20.3040,3.7163,-7.1975,-5.4072,9.739
20.3050,4.4993,-7.1163,-4.6706,9.628
20.3070,5.4573,-7.2325,-3.5462,9.730
20.3160,6.3936,-7.1179,-2.1923,9.816
20.3220,7.4529,-6.9439,-0.5589,10.202
20.3230,8.6912,-6.7844,1.4774,11.124
20.3890,9.7355,-6.3392,3.4617,12.122
20.3920,10.7600,-5.9039,5.5060,13.452
20.3940,11.1403,-4.7293,7.0082,13.985
20.3960,11.7509,-3.5754,7.9148,14.612
20.3980,12.9348,-2.5480,7.4345,15.135
20.4000,14.0855,-1.9501,4.9440,15.055
20.4020,14.4881,-1.1011,1.6634,14.625
20.4070,14.4141,-0.3015,-1.1113,14.460
20.4150,14.0812,0.6577,-2.7041,14.354
20.4220,14.2077,1.2198,-2.9562,14.563
20.4330,14.4972,1.7850,-2.3883,14.801
20.5150,15.0571,2.1975,-1.5424,15.295
20.5170,15.5376,2.6786,-1.1412,15.808
20.5200,15.8320,3.2488,-0.5718,16.172
20.5230,15.9356,3.6369,-0.1932,16.346
20.5250,15.9018,3.3611,-0.0352,16.253
20.5270,15.5760,2.7245,0.2053,15.814
20.5280,14.5538,2.5952,0.1461,14.784
20.5300,13.9651,2.8684,0.1436,14.257
20.5320,13.6657,3.1373,-0.2523,14.023
20.5380,13.8498,3.2868,-0.9337,14.265
20.5510,14.9865,2.7132,-1.5695,15.311
20.5550,16.0309,2.4316,-1.9182,16.327
20.6310,16.6805,2.2786,-1.9950,16.953
20.6330,17.2908,2.1770,-1.9608,17.537
20.6350,17.5657,1.6271,-2.1926,17.777
20.6370,16.8909,0.8277,-2.4871,17.093
20.6390,15.8897,-0.0960,-2.6194,16.104
20.6400,14.8387,-1.3104,-2.0376,15.035
20.6460,13.7269,-2.8058,-1.3646,14.077
20.6470,12.3540,-4.1407,-0.4659,13.038
20.6490,11.0044,-5.3316,0.2923,12.231
20.6570,9.5657,-5.9591,1.1481,11.328
20.6760,8.2031,-6.2217,1.8303,10.457
20.6790,7.1932,-6.3728,2.2766,9.876
20.6840,6.6445,-6.5241,2.5122,9.645
20.7590,6.2049,-6.7769,2.5934,9.547
20.7620,5.7869,-6.9501,2.4975,9.382
20.7630,5.4508,-7.3093,2.2385,9.389
20.7650,4.8159,-7.8147,1.9660,9.388
20.7680,4.0115,-8.4641,1.4882,9.484
20.7700,2.7788,-8.8496,0.9190,9.321
20.7710,1.5286,-9.1284,0.3464,9.262
20.7720,0.0782,-9.4226,-0.5153,9.437
20.7750,-1.0157,-9.5430,-1.1909,9.671
20.7860,-1.6724,-9.5783,-1.6430,9.861
20.7980,-1.9618,-9.5077,-1.6921,9.854
20.8100,-1.8055,-9.6300,-1.7977,9.961
20.8870,-1.5288,-9.9137,-1.5082,10.144
20.8900,-1.6211,-10.2127,-0.9659,10.386
20.8920,-2.1380,-10.5783,-0.3747,10.799
20.8960,-2.9422,-11.0072,0.0389,11.394
20.8980,-4.0156,-11.0883,0.3548,11.798
20.9000,-4.8298,-11.0295,0.6840,12.060
20.9050,-5.6665,-10.6548,0.5754,12.082
20.9060,-6.0140,-10.5119,0.7225,12.132
20.9070,-6.2103,-10.3708,0.7951,12.114
20.9120,-6.2438,-9.9850,0.7356,11.799
20.9180,-6.1593,-9.9014,0.8633,11.693
20.9260,-6.3429,-9.7817,0.9261,11.695
20.9360,-6.8007,-9.6856,0.9249,11.871
20.9510,-7.3371,-9.6651,0.8902,12.167
20.9530,-8.0155,-9.6795,0.8253,12.595
21.0340,-8.8078,-9.6386,0.8401,13.084
21.0360,-9.7961,-9.7124,0.6852,13.812
21.0370,-11.0197,-9.5219,0.6409,14.578
21.0390,-11.8288,-10.3594,0.2523,15.726
21.0470,-11.3400,-11.7099,-1.1424,16.341
21.0500,-11.3363,-12.1872,-3.2909,16.967
21.0510,-12.5841,-11.3373,-5.0215,17.667
21.0530,-13.9248,-10.6301,-5.9385,18.498
21.0540,-14.5843,-10.8775,-5.7545,19.082
21.0710,-14.0614,-11.4458,-4.1276,18.595
21.0730,-12.0025,-12.4536,-1.5440,17.365
21.0750,-9.4611,-13.3365,0.3906,16.356
21.1390,-7.3788,-13.6047,1.4136,15.541
21.1410,-5.6233,-13.5023,1.8363,14.741
21.1450,-4.7758,-13.2049,1.2954,14.102
21.1470,-4.7047,-12.9883,0.0968,13.814
21.1480,-5.0540,-12.7663,-1.4554,13.807
21.1500,-5.0900,-12.6863,-2.7709,13.947
21.1520,-4.9643,-12.6886,-3.4394,14.053
21.1530,-4.9816,-12.4271,-3.6680,13.882
21.1690,-5.0636,-12.0977,-3.2562,13.513
21.1720,-5.1716,-11.6037,-2.4811,12.944
21.2310,-5.2037,-11.1364,-1.8143,12.425
21.2330,-5.0400,-10.6381,-1.2432,11.837
21.2350,-4.6887,-10.0789,-0.8312,11.147
21.2370,-4.3494,-9.5247,-0.7191,10.495
21.2380,-3.7714,-9.0975,-0.7436,9.876
21.2400,-2.7561,-8.8901,-1.1170,9.374
21.2460,-1.6752,-8.5942,-1.4925,8.882
21.2710,-0.6644,-8.2092,-1.9612,8.466
21.2720,0.3058,-7.7744,-2.3999,8.142
21.3560,1.2429,-7.3809,-3.0183,8.071
21.3620,2.1787,-7.1183,-3.3940,8.181
21.3630,2.8327,-6.8225,-3.4497,8.153
21.3650,3.2418,-6.5901,-3.1554,7.993
21.3660,3.3235,-6.4692,-2.4668,7.680
21.3670,3.3951,-6.3331,-1.3813,7.317
21.3680,3.6863,-6.4157,0.0240,7.399
21.3680,4.4112,-6.4988,1.2585,7.955
21.3690,5.3095,-6.4270,2.2769,8.642
21.3700,6.5047,-6.4224,2.9308,9.599
21.3720,7.8671,-6.1163,3.1981,10.466
21.4240,8.8387,-5.6734,2.3934,10.772
21.4280,9.5689,-5.0808,1.1863,10.899
21.4290,10.0344,-4.6933,0.1398,11.079
21.4300,10.9178,-4.2158,-0.7777,11.729
21.4320,11.7513,-3.8521,-1.5901,12.468
21.4340,12.5681,-3.2582,-2.4787,13.218
21.4420,13.5062,-2.7679,-3.1601,14.144
21.4600,13.9733,-1.9265,-3.6909,14.580
21.4640,14.3216,-1.0241,-3.3714,14.749
21.4720,14.6539,-0.2890,-2.8798,14.937
21.5470,14.8929,0.6204,-2.5490,15.122
21.5490,15.5392,1.6046,-1.9265,15.740
21.5500,16.1576,2.3202,-1.2251,16.369
21.5520,17.3199,2.4235,-0.3678,17.493
21.5530,18.0529,2.2563,0.4519,18.199
21.5550,17.8791,2.5677,0.9480,18.087
21.5560,17.0886,3.3211,0.9858,17.436
21.5600,16.6428,3.6994,0.3616,17.053
21.5650,16.5905,3.9478,-0.7145,17.069
21.5730,17.0114,4.0825,-1.2599,17.540
21.5830,17.4092,4.0217,-1.4064,17.923
21.5910,17.5106,3.8415,-1.3494,17.978
21.6590,16.9443,3.4408,-1.3050,17.339
21.6620,15.9682,2.9183,-1.2026,16.277
21.6640,15.3318,2.1373,-1.1199,15.520
21.6650,14.6440,1.2484,-1.0822,14.737
21.6670,13.7808,0.3300,-0.9747,13.819
21.6700,13.0295,-0.7881,-0.9739,13.090
21.6720,12.4802,-2.0223,-1.0215,12.684
21.6740,11.9517,-3.2935,-0.9532,12.434
21.6820,11.0603,-4.3258,-0.7637,11.901
21.6910,10.0901,-4.9877,-0.4879,11.266
21.7040,9.1341,-5.4378,0.0016,10.630
21.7820,8.2306,-5.8491,0.2863,10.101
21.7840,7.4212,-6.2413,0.5849,9.714
21.7850,6.5703,-6.5760,0.7731,9.328
21.7870,5.5431,-6.8601,0.8222,8.858
21.7880,4.3262,-7.0280,0.8269,8.294
21.7890,2.9863,-7.1952,0.6137,7.814
21.7900,1.7274,-7.5223,0.4026,7.729
21.7900,0.2541,-7.6370,-0.0354,7.641
21.7930,-1.2449,-7.6085,-0.2862,7.715
21.8020,-2.3793,-7.4559,-0.6553,7.854
21.8170,-3.0538,-7.2936,-1.0184,7.972
21.8250,-3.2256,-7.2203,-1.1996,7.999
21.8810,-2.8699,-7.2772,-1.1443,7.906
21.8830,-1.9832,-7.5099,-1.1072,7.846
21.8850,-1.2694,-7.9177,-0.7856,8.057
21.8860,-1.1996,-8.1799,-0.4971,8.282
21.8860,-1.1782,-8.5964,-0.0328,8.677
21.8870,-1.1878,-9.0996,0.4372,9.187
21.8970,-1.5194,-9.3828,0.8575,9.544
21.9040,-2.0483,-9.6792,1.1622,9.962
21.9120,-2.7516,-9.9467,1.4013,10.415
21.9220,-3.4184,-10.2729,1.6077,10.945
21.9350,-4.2496,-10.2561,1.8370,11.253
21.9410,-4.9639,-10.1114,1.9223,11.427
21.9970,-5.6419,-9.7890,1.8623,11.451
22.1710,-5.9261,-9.4483,1.6343,11.272
22.1720,-6.0853,-9.2286,1.4619,11.151
22.1740,-6.6238,-9.1650,1.1953,11.371
22.1750,-7.2642,-9.3747,1.2548,11.926
22.1770,-8.6572,-9.5345,1.5889,12.976
22.1800,-10.2092,-9.4158,2.0634,14.041
22.1830,-11.6284,-9.1867,2.1393,14.973
22.1850,-12.1168,-9.5106,1.8680,15.516
22.1870,-11.6101,-10.6279,0.2983,15.743
22.1900,-11.1737,-11.5942,-1.5220,16.174
22.1930,-12.3183,-11.4161,-2.9905,17.059
22.1950,-13.7388,-11.0248,-3.0069,17.870
22.1960,-14.4073,-11.4804,-2.1856,18.551
22.1980,-14.2141,-12.0882,-0.5540,18.667
22.1990,-12.6463,-12.7106,1.5750,17.999
22.2000,-10.1623,-13.6682,3.0518,17.303
22.2010,-7.9233,-14.0936,3.5018,16.543
22.2020,-5.7543,-13.9796,3.0629,15.425
22.2030,-4.5192,-13.8851,1.8821,14.723
22.2040,-4.0206,-13.7262,0.5765,14.315
22.2050,-3.9513,-13.2009,-0.6073,13.793
22.2060,-3.5548,-12.8663,-1.9792,13.494
22.2070,-2.8973,-12.6039,-3.0766,13.294
22.2080,-2.3616,-12.2845,-3.4901,12.987
22.2090,-2.2393,-11.6259,-3.5029,12.347
22.2130,-2.5680,-10.9088,-3.2566,11.671
22.2220,-3.3278,-10.0398,-3.0782,11.016
22.2380,-3.9226,-9.3037,-2.9086,10.507
22.2430,-4.0582,-8.7862,-3.0918,10.160
22.3050,-3.8148,-8.4345,-3.4722,9.887
22.3070,-3.3787,-8.1252,-3.9978,9.665
22.3100,-2.9300,-7.7897,-4.3891,9.409
22.3120,-2.4022,-7.3937,-4.5188,8.992